file_id,author,title,volume,birth,death,wordcount
holb11val_workid66641, Ludvig Holberg,Epistola 350,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,1761.0
michs_03_workid66241, Sophus Michaëlis,Hvad vil i mig —,SOLBLOMSTER,1865,1932,139.0
jacob03val_workid67752, J.P. Jacobsen,Et  skud   i  taagen,Samlede Værker III,1847,1885,5663.0
ewald02dkval_workid64612, Johannes Ewald,Fiskerne. et syngespil i tre handlinger. en priisdigt (uddrag) (dk),Udvalgte digte,1743,1781,884.0
wintherchr01val_workid97734, Christian Winther,Jeg mine qvaler alle,Poetiske Skrifter 1,1796,1876,299.0
claussen08val_workid57191, Sophus Claussen,Jeg gav den unge gud mit hjerte,Lyrik VI,1865,1931,235.0
michs_05_workid57433, Sophus Michaëlis,Talisman,LIVETS FEST,1865,1932,179.0
oehl01val_workid63978, Adam Oehlenschläger,"Petrarcas canzone ved vaucluse kilden, af 'poetiske skrifter', første deel', 1805",POETISKE SKRIFTER I,1779,1850,442.0
grundtvig12val_workid75563, N.F.S. Grundtvig,Josva gik i palmelunden,SAMLET UDGAVE,1783,1872,532.0
oehl01val_workid66201, Adam Oehlenschläger,"De tvende kirketaarne, af 'digtninger, første deel', 1811",POETISKE SKRIFTER I,1779,1850,865.0
bording01val_workid90237, Anders Bording,Saa kand den ædle dyd ey maal oc maade settis,Digte,1619,1677,1138.0
moeller02val_workid57271, Poul Martin Møller,Kvindelighed i-iii,SKRIFTER I UDVALG,1794,1838,1353.0
aare04val_workid55866, Emil Aarestrup,Kongens skaal.,Samlede Skrifter IV,1800,1856,335.0
boedtcher01_workid81903, Ludvig Bødtcher,Den 6te juli,SAMLEDE DIGTE,1793,1874,376.0
rode_01_workid57911, Helge Rode,En ramme,HVIDE BLOMSTER,1870,1937,331.0
stuckenberg02_workid63542, Viggo Stuckenberg,"En nordamerikaner, hobson heed han",SAMLEDE VÆRKER,1863,1905,213.0
kaalund01_workid73056, H. V. Kaalund,De to kamre.,SAMLEDE DIGTE,1818,1885,192.0
blich06_workid93623, Steen Steensen Blicher,Psalmer ved oldingen niels blichers jordefærd,Udvalgte Værker,1782,1848,163.0
staffeldt01val_workid85072, Schack von Staffeldt,Natlig fest,Samlede digte,1769,1826,283.0
stub01val_workid66276, Ambrosius Stub,Sørgedigt i anledning af christian stockfleths hustru adolphine christine rostgaards død,Digte,1705,1758,2841.0
aarestrup07val_workid59848, Emil Aarestrup,Enken (dk),Udvalgte digte,1800,1856,225.0
hcaeventyr05val_workid84017, Hans Christian Andersen,Gartneren og herskabet,Eventyr V,1805,1875,2725.0
aakjaer01val_workid78545, Jeppe Aakjær,Med en cykle til min kjæreste,SAMLEDE VÆRKER I,1866,1930,242.0
stuckenberg02_workid63918, Viggo Stuckenberg,Følfod,SAMLEDE VÆRKER,1863,1905,111.0
munp1_workid78583, Gustaf Munch-Petersen,Such is my love,samlede skrifter I,1912,1938,118.0
claussen11val_workid76155, Sophus Claussen,Prolog,Lyrik IX:1,1865,1931,559.0
worm01val_workid105152, Jacob Worms,Rimbøn,SKRIFTER,1642,1693,131.0
aakjaer01val_workid68505, Jeppe Aakjær,Kjesten,SAMLEDE VÆRKER I,1866,1930,213.0
aare04val_workid65584, Emil Aarestrup,Man har sagn om borgtapeter (4),Samlede Skrifter IV,1800,1856,258.0
baggesen02val_workid64279, Jens Baggesen,Parnas-revolutionen,Riimbreve og Epistler,1764,1826,1224.0
claussen04val_workid57392, Sophus Claussen,I en park,Lyrik II,1865,1931,462.0
holb11val_workid56543, Ludvig Holberg,Epistola 21,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,2389.0
bording01val_workid99012, Anders Bording,Naar jphigenia sig hen,Digte,1619,1677,531.0
grundtvig12val_workid112827, N.F.S. Grundtvig,"Opløft din røst, du gamle kvinde",SAMLET UDGAVE,1783,1872,507.0
kaalund01_workid60808, H. V. Kaalund,Naturens uforanderlighed.,SAMLEDE DIGTE,1818,1885,202.0
kaalund01_workid78674, H. V. Kaalund,Bissekræmmeren og hans hund.,SAMLEDE DIGTE,1818,1885,101.0
aakjaer01val_workid61387, Jeppe Aakjær,Da man skød trofast,SAMLEDE VÆRKER I,1866,1930,230.0
moeller01val_workid58102, Poul Martin Møller,Aprilsvise,SKRIFTER I UDVALG,1794,1838,216.0
staffeldt01val_workid62144, Schack von Staffeldt,Digteren. rhapsodie,Samlede digte,1769,1826,368.0
bording01val_workid111508, Anders Bording,Ej nogen tid aff aganippes kilde,Digte,1619,1677,600.0
richardt01_workid69823, Christian Richardt,Carl johannes nissen.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,221.0
brorson03grval_workid78286, Hans Adolph Brorson,"Her op ad, i døde,",Samlede skrifter,1694,1764,374.0
sthen01val_workid71499, Hans Christensen Sthen,En anden tacksigelse [3],Skrifter I En liden Vandrebog,1544,1610,210.0
bording01val_workid134660, Anders Bording,Ja milde naadsens fader,Digte,1619,1677,128.0
richardt02_workid78653, Christian Richardt,Bethanien.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,346.0
richardt01_workid76887, Christian Richardt,Plovmandens sang.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,150.0
staffeldt01val_workid73263, Schack von Staffeldt,Til en moder,Samlede digte,1769,1826,196.0
kingo02val_workid71977, Thomas Kingo,Tanker over sølv-bierget ved kongsberg 1687,Samlede Skrifter 2,1634,1703,562.0
oehl01val_workid74553, Adam Oehlenschläger,Morgen-vandring,POETISKE SKRIFTER I,1779,1850,545.0
blich07_workid87235, Steen Steensen Blicher,Betænkninger,Udvalgte Værker,1782,1848,2780.0
aare02val_workid68428, Emil Aarestrup,Sølvbryllupsvise.,Samlede Skrifter II,1800,1856,267.0
kingo04val_workid73496, Thomas Kingo,Vor jesus aff landflygtighed,Samlede Skrifter 4,1634,1703,334.0
plough01_workid57970, Carl Ploug,Den danske sang,SAMLEDE DIGTE,1813,1894,246.0
hcaeventyr04val_workid65658, Hans Christian Andersen,"Det er ikke nok, ofelia . . .",Eventyr IV,1805,1875,1704.0
heibergpa01val_workid122998, Peter Andreas Heiberg,Vise for oktober 1791,Udvalgte Skrifter,1758,1841,586.0
aakjaer01val_workid63818, Jeppe Aakjær,Hedevandring,SAMLEDE VÆRKER I,1866,1930,429.0
aarestrup07val_workid75874, Emil Aarestrup,Tilstaaelsen (dk),Udvalgte digte,1800,1856,470.0
grundtvig11val_workid157034, N.F.S. Grundtvig,Nu syng for herren psalmer ny,SAMLET UDGAVE,1783,1872,116.0
wintherchr01val_workid77647, Christian Winther,Efterklang,Poetiske Skrifter 1,1796,1876,110.0
claussen11val_workid70977, Sophus Claussen,Gudinden kom en formiddag . . .,Lyrik IX:1,1865,1931,187.0
richardt02_workid101574, Christian Richardt,Til kongen.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,179.0
kingo04val_workid116745, Thomas Kingo,Christus jesus for os offret,Samlede Skrifter 4,1634,1703,141.0
richardt01_workid91044, Christian Richardt,Paa møens klint.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,202.0
michs_05_workid59252, Sophus Michaëlis,Ulykken rammer alle (dk),LIVETS FEST,1865,1932,278.0
hostrup01_workid138281, Jens Christian Hostrup,"Frem, bondemand, frem",KOMEDIER OG DIGTE,1818,1892,303.0
claussen03val_workid61526, Sophus Claussen,Antonius gynt,Lyrik I,1865,1931,1341.0
blich07_workid90547, Steen Steensen Blicher,Nationaldragt,Udvalgte Værker,1782,1848,1592.0
stuckenberg02_workid64614, Viggo Stuckenberg,Nattevagt,SAMLEDE VÆRKER,1863,1905,135.0
bang02val_workid56249, Herman Bang,Chopin,Værker i Mindeudgave 2,1857,1912,4332.0
stuckenberg02_workid65268, Viggo Stuckenberg,Klinte,SAMLEDE VÆRKER,1863,1905,117.0
grundtvig11val_workid103374, N.F.S. Grundtvig,"Denne er dagen, som herren har gjort",SAMLET UDGAVE,1783,1872,232.0
aakjaer02val_workid76662, Jeppe Aakjær,Barn og mor.,SAMLEDE VÆRKER II,1866,1930,224.0
sthen01val_workid64115, Hans Christensen Sthen,"En lærafftig oc trøstelig vise, siungis met de noder: mag ich vnglück nicht wiederstahn.  h. c.",Skrifter I En liden Vandrebog,1544,1610,759.0
claussen04val_workid62077, Sophus Claussen,"Kunstner-existens (ved et hus, jeg en aften gik forbi i paris)",Lyrik II,1865,1931,125.0
hcaeventyr02val_workid99657, Hans Christian Andersen,Klods-hans. en gammel historie fortalt igjen.,Eventyr II,1805,1875,1723.0
munp1_workid74324, Gustaf Munch-Petersen,Mit legemes elskov,samlede skrifter I,1912,1938,198.0
aare02val_workid60272, Emil Aarestrup,W. hogarths sidste malerie,Samlede Skrifter II,1800,1856,458.0
hertz10_lev_workid63527, Henrik Hertz,Drikkevise for den ældre stok,Blandede Digte,1798,1870,251.0
bording01val_workid114391, Anders Bording,Hvor viit skal ô dorinde sig,Digte,1619,1677,256.0
michs_03_workid59386, Sophus Michaëlis,Hymne,SOLBLOMSTER,1865,1932,204.0
hcaeventyr05val_workid75487, Hans Christian Andersen,Lykken kan ligge i en pind,Eventyr V,1805,1875,1309.0
hcaeventyr05val_workid94157, Hans Christian Andersen,Vor gamle skolemester,Eventyr V,1805,1875,940.0
worm01val_workid109432, Jacob Worms,"Stue-fischaler, spiise-kammerfogeder steegers-præsidenter, gaard-wisiteurer og huus-kaars.",SKRIFTER,1642,1693,1484.0
bang06val_workid67317, Herman Bang,Hvordan man bliver forelæser,Værker i Mindeudgave 6,1857,1912,2107.0
bording01val_workid135547, Anders Bording,Saaledis vil jerusalem,Digte,1619,1677,167.0
munp2_workid55552, Gustaf Munch-Petersen,The god of the blood (2 song),samlede skrifter II,1912,1938,797.0
ewald04val_workid65461, Johannes Ewald,"Recitativ og aria, siunget den 18. maj 1771, ...",Samlede skrifter,1743,1781,205.0
hcaeventyr02val_workid96988, Hans Christian Andersen,Der er forskjel.,Eventyr II,1805,1875,1568.0
plough01_workid58119, Carl Ploug,Den politiske sang,SAMLEDE DIGTE,1813,1894,210.0
munp2_workid68390, Gustaf Munch-Petersen,Jeg -,samlede skrifter II,1912,1938,194.0
grundtvig11val_workid154246, N.F.S. Grundtvig,"Takker den herre, som sorgen omvendte",SAMLET UDGAVE,1783,1872,253.0
hertz09_lev_workid73117, Henrik Hertz,Aftensang i regensgaarden,Digte fra forskjellige Perioder,1798,1870,275.0
bang02val_workid57040, Herman Bang,"Ve den, fra hvem forargelsen kommer",Værker i Mindeudgave 2,1857,1912,1123.0
boedtcher01_workid72918, Ludvig Bødtcher,Guldbryllupsdigt,SAMLEDE DIGTE,1793,1874,385.0
staffeldt01val_workid120784, Schack von Staffeldt,Drømmene,Samlede digte,1769,1826,344.0
brorson02val_workid101146, Hans Adolph Brorson,Det koster megen kamp og striid,Samlede skrifter,1694,1764,1282.0
hcaeventyr02val_workid98346, Hans Christian Andersen,Et blad fra himlen.,Eventyr II,1805,1875,1320.0
paludanm01_workid95773, Frederik Paludan-Müller,Vestalinden (1838),POETISKE SKRIFTER I UDVALG I. BIND,1809,1876,4998.0
kaalund01_workid57158, H. V. Kaalund,Frydensborg.,SAMLEDE DIGTE,1818,1885,201.0
stuckenberg02_workid78785, Viggo Stuckenberg,Hr. lasse fiend,SAMLEDE VÆRKER,1863,1905,3976.0
boedtcher01_workid79939, Ludvig Bødtcher,"Julevise, 1825",SAMLEDE DIGTE,1793,1874,262.0
kingo02val_workid83231, Thomas Kingo,Taksigelsis sonnet [1697?],Samlede Skrifter 2,1634,1703,172.0
aare01val_workid77476, Emil Aarestrup,"Jeg sad med dig bag malver, huldt i skygge",Samlede Skrifter I,1800,1856,124.0
oehl01val_workid64416, Adam Oehlenschläger,Gravskrift over dend plukkede mortens gaas,POETISKE SKRIFTER I,1779,1850,293.0
rode_13_workid58782, Helge Rode,Sophus claussen,DEN VILDE ROSE,1870,1937,145.0
michs_01_workid61717, Sophus Michaëlis,Skrifte,DIGTE,1865,1932,211.0
brorson01_workid128730, Hans Adolph Brorson,"Guds igienfødde, nye, levende siele!",Samlede skrifter,1694,1764,2651.0
aakjaer01val_workid71364, Jeppe Aakjær,Ka drebæk,SAMLEDE VÆRKER I,1866,1930,376.0
grundtvig11val_workid149098, N.F.S. Grundtvig,Libanons de høie cedre,SAMLET UDGAVE,1783,1872,359.0
hertz09_lev_workid55026, Henrik Hertz,Fristeren,Digte fra forskjellige Perioder,1798,1870,586.0
ewald02dkval_workid74954, Johannes Ewald,Rimbrev til l. bensen (dk),Udvalgte digte,1743,1781,619.0
hertz10_lev_workid73702, Henrik Hertz,Stambogs-epistel,Blandede Digte,1798,1870,860.0
staffeldt01val_workid54515, Schack von Staffeldt,Digterne,Samlede digte,1769,1826,636.0
brorson01_workid113340, Hans Adolph Brorson,"Min jesu! grund til al vor lyst,",Samlede skrifter,1694,1764,978.0
grundtvig05val_workid107654, N.F.S. Grundtvig,Om den clausenske injurie-sag,UDVALGTE SKRIFTER,1783,1872,4018.0
brorson01_workid93212, Hans Adolph Brorson,"Oseyerrige frelsermand,",Samlede skrifter,1694,1764,825.0
palladius04val_workid85792, Peter Palladius,Hielp oss o herre jesu christ,Danske Skrifter,1503,1560,752.0
hcaeventyr05val_workid58777, Hans Christian Andersen,Marionetspilleren,Eventyr V,1805,1875,1997.0
bording01val_workid137055, Anders Bording,Wed sliben blifver jernet klar,Digte,1619,1677,533.0
bording01val_workid100076, Anders Bording,Min døde krop vel jordis kand,Digte,1619,1677,118.0
wintherchr01val_workid75678, Christian Winther,Tre beilere,Poetiske Skrifter 1,1796,1876,487.0
kingo09val_workid93249, Thomas Kingo,Længe haver satan spundet (dk),Digtning i udvalg,1634,1703,642.0
worm01val_workid111222, Jacob Worms,Den uforstandige hare-fængers ydmygste supplication til de jagt-myndige,SKRIFTER,1642,1693,743.0
aarestrup07val_workid73805, Emil Aarestrup,Du! du! du søde ... (dk),Udvalgte digte,1800,1856,108.0
claussen05val_workid64053, Sophus Claussen,Visen om himperigimpe,Lyrik III,1865,1931,861.0
baggesen01val_workid57156, Jens Baggesen,Poesiens oprindelse,Eventyr og Fortællinger,1764,1826,7238.0
richardt03_workid71153, Christian Richardt,Ved nytaar.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,146.0
hcaeventyr01val_workid71131, Hans Christian Andersen,Gaaseurten,Eventyr I,1805,1875,1833.0
kingo01val_workid87226, Thomas Kingo,Afsked fra verden,Samlede Skrifter 1,1634,1703,734.0
paludanm01_workid94140, Frederik Paludan-Müller,Gjensyn (1838),POETISKE SKRIFTER I UDVALG I. BIND,1809,1876,258.0
grundtvig09val_workid56600, N.F.S. Grundtvig,Aandelig vuggevise,UDVALGTE SKRIFTER,1783,1872,1100.0
staffeldt01val_workid63255, Schack von Staffeldt,Der morgen,Samlede digte,1769,1826,857.0
brorson01_workid93994, Hans Adolph Brorson,"Drag ind ad dine porte,",Samlede skrifter,1694,1764,1318.0
claussen09val_workid66914, Sophus Claussen,Morgen i nemi,Lyrik VII,1865,1931,425.0
aare02val_workid64865, Emil Aarestrup,"En deilig aften.   stille, sølvklart vandet",Samlede Skrifter II,1800,1856,121.0
brorson03grval_workid86035, Hans Adolph Brorson,Lissabons ynkelige undergang,Samlede skrifter,1694,1764,8985.0
grundtvig12val_workid64278, N.F.S. Grundtvig,Som ørnen sidder paa høien hald,SAMLET UDGAVE,1783,1872,539.0
blich07_workid92497, Steen Steensen Blicher,Min tidsalder [theologie med religion],Udvalgte Værker,1782,1848,1190.0
michs_03_workid57343, Sophus Michaëlis,Storhed,SOLBLOMSTER,1865,1932,125.0
brorson03grval_workid61181, Hans Adolph Brorson,"Lad os drage, bange hierte,",Samlede skrifter,1694,1764,264.0
oehl01val_workid64276, Adam Oehlenschläger,"Violerne, af 'poetiske skrifter', første deel', 1805",POETISKE SKRIFTER I,1779,1850,144.0
oehl01val_workid73250, Adam Oehlenschläger,Corsøer,POETISKE SKRIFTER I,1779,1850,138.0
brorson01_workid139916, Hans Adolph Brorson,Op! hen op til fryd og glæde!,Samlede skrifter,1694,1764,517.0
sthen01val_workid73304, Hans Christensen Sthen,"Ieg vil mig en iomfru lofue, er en gammel",Skrifter I En liden Vandrebog,1544,1610,554.0
plough01_workid77391, Carl Ploug,Sonnetter [1],SAMLEDE DIGTE,1813,1894,472.0
staffeldt01val_workid66590, Schack von Staffeldt,Elvin og elvina,Samlede digte,1769,1826,2299.0
richardt03_workid65657, Christian Richardt,"Gud vær mig naadig, og tilgiv min synd saa leed (dk)",SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,610.0
drachmann01_workid94959, Holger Drachmann,Da taagen sænked sig,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,131.0
aakjaer02val_workid75516, Jeppe Aakjær,Salme. (af 'jens langkniv'.),SAMLEDE VÆRKER II,1866,1930,101.0
richardt02_workid69825, Christian Richardt,Opfarten til upsal.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,1002.0
claussen07val_workid57676, Sophus Claussen,Saba,Lyrik V,1865,1931,236.0
brorson02val_workid142479, Hans Adolph Brorson,"I sinde, som finde ey hvile paa jorden",Samlede skrifter,1694,1764,1157.0
wintherchr02val_workid78097, Christian Winther,En skikkelig mand.,Poetiske Skrifter 2,1796,1876,1071.0
baggesen02val_workid82793, Jens Baggesen,Runen,Riimbreve og Epistler,1764,1826,905.0
wied02val_workid76428, Gustav Wied,Børn,Romaner Noveller Skuespil 2,1858,1914,328.0
plough01_workid72898, Carl Ploug,Ved afdækningen af mindesmærket paa trinitatis kirkegaard i fredericia,SAMLEDE DIGTE,1813,1894,399.0
grundtvig11val_workid136674, N.F.S. Grundtvig,Hvem seer jeg hist som lammet gaae,SAMLET UDGAVE,1783,1872,483.0
holb11val_workid59008, Ludvig Holberg,Epistola 76,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,791.0
staffeldt01val_workid109613, Schack von Staffeldt,Prometheus eller menneskets skabelse,Samlede digte,1769,1826,1907.0
aare02val_workid69469, Emil Aarestrup,Forgjæves! min længsel,Samlede Skrifter II,1800,1856,143.0
michs_03_workid67559, Sophus Michaëlis,Tilegnelse,SOLBLOMSTER,1865,1932,163.0
aakjaer02val_workid86282, Jeppe Aakjær,Nancy.,SAMLEDE VÆRKER II,1866,1930,194.0
richardt02_workid99917, Christian Richardt,Koldt foraar.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,136.0
sthen01val_workid76358, Hans Christensen Sthen,"En klagevise, offuer verdens wtroskaff",Skrifter I En liden Vandrebog,1544,1610,529.0
michs_03_workid57102, Sophus Michaëlis,En krans,SOLBLOMSTER,1865,1932,346.0
kingo01val_workid63192, Thomas Kingo,Binde-brev om morten-gaas,Samlede Skrifter 1,1634,1703,2396.0
aakjaer01val_workid99758, Jeppe Aakjær,Pæ' sivensak,SAMLEDE VÆRKER I,1866,1930,250.0
ewald05val_workid75784, Johannes Ewald,Ved en fest paa kronprindsens fødselsdag (1778),Samlede skrifter,1743,1781,409.0
hertz11_lev_workid78136, Henrik Hertz,Ii,Digte fra forskellige Perioder,1798,1870,2318.0
stub02val_workid66872, Ambrosius Stub,Seer jeg naadens frelser mand,Digte,1705,1758,234.0
ewald05val_workid57154, Johannes Ewald,Landsbye-høitiden (1775),Samlede skrifter,1743,1781,2448.0
aare04val_workid60864, Emil Aarestrup,Salmetone,Samlede Skrifter IV,1800,1856,618.0
grundtvig12val_workid117273, N.F.S. Grundtvig,En syndflod af bøger,SAMLET UDGAVE,1783,1872,405.0
claussen11val_workid76044, Sophus Claussen,Hjemfart,Lyrik IX:1,1865,1931,136.0
munp2_workid56494, Gustaf Munch-Petersen,Moon behind clouds,samlede skrifter II,1912,1938,117.0
michs_05_workid55484, Sophus Michaëlis,Madonna med violen,LIVETS FEST,1865,1932,258.0
munp1_workid70854, Gustaf Munch-Petersen,Sang,samlede skrifter I,1912,1938,130.0
blich06_workid85644, Steen Steensen Blicher,Bruushanen,Udvalgte Værker,1782,1848,179.0
claussen08val_workid61404, Sophus Claussen,Vers til de døde mestre,Lyrik VI,1865,1931,138.0
boedtcher01_workid68654, Ludvig Bødtcher,Til thorvaldsen,SAMLEDE DIGTE,1793,1874,187.0
blich06_workid67893, Steen Steensen Blicher,"En bonde og en raabuk, hverandres banemand",Udvalgte Værker,1782,1848,253.0
aare04val_workid63735, Emil Aarestrup,Den 19de juni 1851.,Samlede Skrifter IV,1800,1856,252.0
kingo04val_workid116544, Thomas Kingo,"O kiæreste siæl, op at vaage",Samlede Skrifter 4,1634,1703,232.0
holb11val_workid56224, Ludvig Holberg,Epistola 17,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,2576.0
sthen01val_workid77415, Hans Christensen Sthen,"Den troende sielis aandelige brudsang, om iesu christo, hendis himmelske brudgom",Skrifter I En liden Vandrebog,1544,1610,450.0
helgesen01_workid60819, Poul Helgesen,Christiern den andens rimkrønike,SKRIFTER AF PAULUS HELIE BIND 1,1485,1534,1549.0
blich07_workid86121, Steen Steensen Blicher,"Om publiciteten, med hensyn til embedsvilkaarlighed",Udvalgte Værker,1782,1848,5056.0
munp1_workid61170, Gustaf Munch-Petersen,Intet,samlede skrifter I,1912,1938,146.0
kingo04val_workid63833, Thomas Kingo,Paa maskeraden,Samlede Skrifter 4,1634,1703,233.0
claussen09val_workid67222, Sophus Claussen,Præludium,Lyrik VII,1865,1931,228.0
kingo04val_workid84320, Thomas Kingo,Jeg løffter siæl og øye op,Samlede Skrifter 4,1634,1703,482.0
grundtvig10val_workid69796, N.F.S. Grundtvig,Den 3die juni 1855,UDVALGTE SKRIFTER,1783,1872,346.0
bording01val_workid64795, Anders Bording,Hvad skal den rijge pærle-krands,Digte,1619,1677,281.0
blich04_workid57812, Steen Steensen Blicher,Oldsagn paa alheden,Udvalgte Værker,1782,1848,4256.0
aare01val_workid68499, Emil Aarestrup,Natten.,Samlede Skrifter I,1800,1856,108.0
michs_11_workid64670, Sophus Michaëlis,"Tør jeg haabe, yndigste neglike",ROMERSK FORAAR,1865,1932,104.0
aare01val_workid67219, Emil Aarestrup,Til et barn.,Samlede Skrifter I,1800,1856,176.0
moeller01val_workid62307, Poul Martin Møller,"Du folk, som christne kaldes vil",SKRIFTER I UDVALG,1794,1838,115.0
worm01val_workid99022, Jacob Worms,Til frue sidsel grubbe,SKRIFTER,1642,1693,627.0
grundtvig11val_workid128518, N.F.S. Grundtvig,Gamle surdei! ud af huset,SAMLET UDGAVE,1783,1872,400.0
wintherchr01val_workid77729, Christian Winther,Kong wolmer paa reisen,Poetiske Skrifter 1,1796,1876,208.0
hcaeventyr04val_workid70754, Hans Christian Andersen,Sneemanden,Eventyr IV,1805,1875,2288.0
brorson01_workid67245, Hans Adolph Brorson,Den yndigste rose er funden,Samlede skrifter,1694,1764,1132.0
kingo03val_workid67550, Thomas Kingo,"Aandelig siunge-koor, første part, 2. og 3. udgave 1677 og 1680",Samlede Skrifter 3,1634,1703,693.0
kingo04val_workid106710, Thomas Kingo,"Naar jeg, o jesu, tænker paa",Samlede Skrifter 4,1634,1703,323.0
richardt01_workid74176, Christian Richardt,Chr. v's ankomst til odense fra det ratzebufgiske tog 1693,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,211.0
brorson03grval_workid74288, Hans Adolph Brorson,Daarlig mand fik bygt paa sand,Samlede skrifter,1694,1764,296.0
brorson02val_workid128731, Hans Adolph Brorson,Hvad ere de christne dog glimrende smukke,Samlede skrifter,1694,1764,2195.0
aarestrup07val_workid70084, Emil Aarestrup,Reflexion (dk),Udvalgte digte,1800,1856,126.0
richardt02_workid53735, Christian Richardt,Overraskelse,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,275.0
wied01val_workid75609, Gustav Wied,Hønseriana,Romaner Noveller Skuespil 1,1858,1914,3038.0
bording01val_workid123523, Anders Bording,Vil mig ulychen da,Digte,1619,1677,381.0
blich06_workid84331, Steen Steensen Blicher,Sneppen,Udvalgte Værker,1782,1848,186.0
aare02val_workid58332, Emil Aarestrup,Kjære heidenheim! undskyld jeg trætter,Samlede Skrifter II,1800,1856,267.0
munp1_workid62428, Gustaf Munch-Petersen,En anden lørdag,samlede skrifter I,1912,1938,535.0
drachmann01_workid88549, Holger Drachmann,Et aftenbillede,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,2882.0
wesselhhl_workid82586, Johan Herman Wessel,Prologue (2),Samlede Digte,1742,1785,160.0
baggesen02val_workid80301, Jens Baggesen,Til digteren adam ohlenschläger,Riimbreve og Epistler,1764,1826,1755.0
baggesen01val_workid85058, Jens Baggesen,"Kallundborgs krønike, eller censurens oprindelse",Eventyr og Fortællinger,1764,1826,4933.0
staffeldt01val_workid117405, Schack von Staffeldt,Under lillas vinduer,Samlede digte,1769,1826,446.0
staffeldt01val_workid120258, Schack von Staffeldt,Ved søen,Samlede digte,1769,1826,124.0
michs_03_workid66907, Sophus Michaëlis,En svunden dag.,SOLBLOMSTER,1865,1932,120.0
wintherchr01val_workid89624, Christian Winther,Jeg gik mig i skoven saa eensom en gang,Poetiske Skrifter 1,1796,1876,202.0
claussen11val_workid78088, Sophus Claussen,Kom med fryd og slaa dig ned,Lyrik IX:1,1865,1931,168.0
munp1_workid65978, Gustaf Munch-Petersen,Mit og dit,samlede skrifter I,1912,1938,1642.0
brorson02val_workid81103, Hans Adolph Brorson,Taalmodighed behøves,Samlede skrifter,1694,1764,1342.0
richardt02_workid91092, Christian Richardt,Laugenes fanetog,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,321.0
brorson01_workid140591, Hans Adolph Brorson,"Er gud for mig, saa træde",Samlede skrifter,1694,1764,1162.0
holb11val_workid67730, Ludvig Holberg,Epistola 439,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,775.0
kingo09val_workid60703, Thomas Kingo,Rind nu op i jesu naun (dk),Digtning i udvalg,1634,1703,757.0
stuckenberg02_workid61180, Viggo Stuckenberg,Den 3dje oktober 1885,SAMLEDE VÆRKER,1863,1905,308.0
richardt01_workid72802, Christian Richardt,Danmark. (5 juni 1861.),SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,154.0
baggesen02val_workid67815, Jens Baggesen,Vor verdens skabelse,Riimbreve og Epistler,1764,1826,907.0
richardt03_workid77166, Christian Richardt,Ved kunstakademiets stiftelsesfest.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,221.0
kingo04val_workid66545, Thomas Kingo,O skaber udi himlens huus,Samlede Skrifter 4,1634,1703,474.0
kaalund01_workid93900, H. V. Kaalund,Leen slibes,SAMLEDE DIGTE,1818,1885,120.0
brorson01_workid104983, Hans Adolph Brorson,O alle tings monark! til hvilken ret at tiene,Samlede skrifter,1694,1764,780.0
kingo04val_workid69293, Thomas Kingo,Loved vær du jesu christ,Samlede Skrifter 4,1634,1703,265.0
aakjaer02val_workid86442, Jeppe Aakjær,Duncan gray.,SAMLEDE VÆRKER II,1866,1930,287.0
blich07_workid93273, Steen Steensen Blicher,Afskeeds-prædiken (thorning 1825),Udvalgte Værker,1782,1848,2726.0
staffeldt01val_workid87899, Schack von Staffeldt,Til h. l. martensen.,Samlede digte,1769,1826,861.0
aare02val_workid64207, Emil Aarestrup,Der er en trolddom paa din læbe,Samlede Skrifter II,1800,1856,109.0
plough01_workid90142, Carl Ploug,Til j. p. e. hartmann. (fra studentersangforeningen.),SAMLEDE DIGTE,1813,1894,293.0
